Time,Focus,FocusReal,Fcous Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
19.42315,1.62815,1.628150037,2.333491045,0.3526211,0.3526211,0.3542442,0.2309896,0.2891288,0.1687499,0.1257088,0.1810278,0.1892728,0.1821083,0.152094
19.50616,1.62815,1.628150037,2.333491045,0.3501317,0.3501317,0.3672878,0.2309896,0.2891288,0.1687499,0.1257088,0.1810278,0.1892728,0.1821083,0.152094
19.50642,1.710421,1.710421115,2.27708505,0.3501317,0.3501317,0.3672878,0.2367537,0.2856129,0.1687499,0.1257088,0.1810278,0.1892728,0.1821083,0.152094
19.50673,1.710421,1.710421115,2.27708505,0.3501317,0.3501317,0.3672878,0.2367537,0.2856129,0.1661876,0.121799,0.1810278,0.1892728,0.1821083,0.152094
19.50697,1.681463,1.681462899,2.457981744,0.3501317,0.3501317,0.3672878,0.2367537,0.2856129,0.1661876,0.121799,0.18258,0.1821749,0.1821083,0.152094
19.50719,1.681463,1.681462899,2.457981744,0.3501317,0.3501317,0.3672878,0.2367537,0.2856129,0.1661876,0.121799,0.18258,0.1821749,0.1788755,0.1652403
19.62312,1.681463,1.681462899,2.457981744,0.3487834,0.3487834,0.3811563,0.2367537,0.2856129,0.1661876,0.121799,0.18258,0.1821749,0.1788755,0.1652403
19.62337,1.751573,1.75157273,2.193278861,0.3487834,0.3487834,0.3811563,0.2416391,0.269796,0.1661876,0.121799,0.18258,0.1821749,0.1788755,0.1652403
19.6236,1.751573,1.75157273,2.193278861,0.3487834,0.3487834,0.3811563,0.2416391,0.269796,0.1638106,0.1292787,0.18258,0.1821749,0.1788755,0.1652403
19.62382,1.734763,1.734762987,2.485668212,0.3487834,0.3487834,0.3811563,0.2416391,0.269796,0.1638106,0.1292787,0.1834625,0.1711252,0.1788755,0.1652403
19.62404,1.734763,1.734762987,2.485668212,0.3487834,0.3487834,0.3811563,0.2416391,0.269796,0.1638106,0.1292787,0.1834625,0.1711252,0.1766573,0.1842393
19.72361,1.734763,1.734762987,2.485668212,0.349001,0.349001,0.4067797,0.2416391,0.269796,0.1638106,0.1292787,0.1834625,0.1711252,0.1766573,0.1842393
19.72388,1.779518,1.779517939,1.91130261,0.349001,0.349001,0.4067797,0.2447363,0.2365803,0.1638106,0.1292787,0.1834625,0.1711252,0.1766573,0.1842393
19.7241,1.779518,1.779517939,1.91130261,0.349001,0.349001,0.4067797,0.2447363,0.2365803,0.1620416,0.1435228,0.1834625,0.1711252,0.1766573,0.1842393
19.72433,1.777499,1.777498761,2.238205074,0.349001,0.349001,0.4067797,0.2447363,0.2365803,0.1620416,0.1435228,0.1835666,0.1581353,0.1766573,0.1842393
19.72455,1.777499,1.777498761,2.238205074,0.349001,0.349001,0.4067797,0.2447363,0.2365803,0.1620416,0.1435228,0.1835666,0.1581353,0.1766908,0.2260391
19.8575,1.777499,1.777498761,2.238205074,0.3497973,0.3497973,0.415377,0.2447363,0.2365803,0.1620416,0.1435228,0.1835666,0.1581353,0.1766908,0.2260391
19.85774,1.800593,1.800592494,1.754715166,0.3497973,0.3497973,0.415377,0.246321,0.2094749,0.1620416,0.1435228,0.1835666,0.1581353,0.1766908,0.2260391
19.85796,1.800593,1.800592494,1.754715166,0.3497973,0.3497973,0.415377,0.246321,0.2094749,0.1609854,0.1581954,0.1835666,0.1581353,0.1766908,0.2260391
19.85818,1.807695,1.807694812,1.902378936,0.3497973,0.3497973,0.415377,0.246321,0.2094749,0.1609854,0.1581954,0.1832057,0.151874,0.1766908,0.2260391
19.8584,1.807695,1.807694812,1.902378936,0.3497973,0.3497973,0.415377,0.246321,0.2094749,0.1609854,0.1581954,0.1832057,0.151874,0.1799137,0.2841029
19.94072,1.807695,1.807694812,1.902378936,0.3495157,0.3495157,0.3966192,0.246321,0.2094749,0.1609854,0.1581954,0.1832057,0.151874,0.1799137,0.2841029
19.94097,1.818979,1.818979128,1.651620025,0.3495157,0.3495157,0.3966192,0.2470886,0.1951815,0.1609854,0.1581954,0.1832057,0.151874,0.1799137,0.2841029
19.94119,1.818979,1.818979128,1.651620025,0.3495157,0.3495157,0.3966192,0.2470886,0.1951815,0.1609569,0.176487,0.1832057,0.151874,0.1799137,0.2841029
19.94141,1.823781,1.823780944,1.561997257,0.3495157,0.3495157,0.3966192,0.2470886,0.1951815,0.1609569,0.176487,0.1829643,0.1561703,0.1799137,0.2841029
19.94162,1.823781,1.823780944,1.561997257,0.3495157,0.3495157,0.3966192,0.2470886,0.1951815,0.1609569,0.176487,0.1829643,0.1561703,0.1845094,0.3105924
20.02461,1.823781,1.823780944,1.561997257,0.3482208,0.3482208,0.3771992,0.2470886,0.1951815,0.1609569,0.176487,0.1829643,0.1561703,0.1845094,0.3105924
20.02488,1.827059,1.827058698,1.422708961,0.3482208,0.3482208,0.3771992,0.2473106,0.1862758,0.1609569,0.176487,0.1829643,0.1561703,0.1845094,0.3105924
20.0251,1.827059,1.827058698,1.422708961,0.3482208,0.3482208,0.3771992,0.2473106,0.1862758,0.1617688,0.1920583,0.1829643,0.1561703,0.1845094,0.3105924
20.02532,1.831328,1.831328426,1.323498527,0.3482208,0.3482208,0.3771992,0.2473106,0.1862758,0.1617688,0.1920583,0.1827509,0.1619179,0.1845094,0.3105924
20.02552,1.831328,1.831328426,1.323498527,0.3482208,0.3482208,0.3771992,0.2473106,0.1862758,0.1617688,0.1920583,0.1827509,0.1619179,0.1897946,0.3156925
20.14167,1.831328,1.831328426,1.323498527,0.3471705,0.3471705,0.3686465,0.2473106,0.1862758,0.1617688,0.1920583,0.1827509,0.1619179,0.1897946,0.3156925
20.14193,1.823767,1.823766958,1.222485957,0.3471705,0.3471705,0.3686465,0.2467995,0.1790262,0.1617688,0.1920583,0.1827509,0.1619179,0.1897946,0.3156925
20.14215,1.823767,1.823766958,1.222485957,0.3471705,0.3471705,0.3686465,0.2467995,0.1790262,0.1629655,0.2011672,0.1827509,0.1619179,0.1897946,0.3156925
20.14237,1.835291,1.835290716,1.196278912,0.3471705,0.3471705,0.3686465,0.2467995,0.1790262,0.1629655,0.2011672,0.1821763,0.1636818,0.1897946,0.3156925
20.14266,1.835291,1.835290716,1.196278912,0.3471705,0.3471705,0.3686465,0.2467995,0.1790262,0.1629655,0.2011672,0.1821763,0.1636818,0.1956309,0.3177638
20.24163,1.835291,1.835290716,1.196278912,0.3472939,0.3472939,0.3627538,0.2467995,0.1790262,0.1629655,0.2011672,0.1821763,0.1636818,0.1956309,0.3177638
20.24188,1.813556,1.813555709,1.121679695,0.3472939,0.3472939,0.3627538,0.2453337,0.1733544,0.1629655,0.2011672,0.1821763,0.1636818,0.1956309,0.3177638
20.2421,1.813556,1.813555709,1.121679695,0.3472939,0.3472939,0.3627538,0.2453337,0.1733544,0.1643012,0.2081444,0.1821763,0.1636818,0.1956309,0.3177638
20.24232,1.834886,1.834885575,1.112810467,0.3472939,0.3472939,0.3627538,0.2453337,0.1733544,0.1643012,0.2081444,0.1811143,0.1643328,0.1956309,0.3177638
20.24252,1.834886,1.834885575,1.112810467,0.3472939,0.3472939,0.3627538,0.2453337,0.1733544,0.1643012,0.2081444,0.1811143,0.1643328,0.2016505,0.3145452
20.30951,1.834886,1.834885575,1.112810467,0.3487931,0.3487931,0.3582772,0.2453337,0.1733544,0.1643012,0.2081444,0.1811143,0.1643328,0.2016505,0.3145452
20.30976,1.795656,1.795656337,1.043598778,0.3487931,0.3487931,0.3582772,0.242697,0.1678769,0.1643012,0.2081444,0.1811143,0.1643328,0.2016505,0.3145452
20.30997,1.795656,1.795656337,1.043598778,0.3487931,0.3487931,0.3582772,0.242697,0.1678769,0.1657379,0.213993,0.1811143,0.1643328,0.2016505,0.3145452
20.3102,1.823557,1.823556644,1.036273078,0.3487931,0.3487931,0.3582772,0.242697,0.1678769,0.1657379,0.213993,0.1797234,0.1649126,0.2016505,0.3145452
20.31041,1.823557,1.823556644,1.036273078,0.3487931,0.3487931,0.3582772,0.242697,0.1678769,0.1657379,0.213993,0.1797234,0.1649126,0.2078632,0.3072301
20.45954,1.823557,1.823556644,1.036273078,0.3509875,0.3509875,0.3544544,0.242697,0.1678769,0.1657379,0.213993,0.1797234,0.1649126,0.2078632,0.3072301
20.45979,1.767392,1.7673916,0.975558132,0.3509875,0.3509875,0.3544544,0.2389302,0.1628848,0.1657379,0.213993,0.1797234,0.1649126,0.2078632,0.3072301
20.46002,1.767392,1.7673916,0.975558132,0.3509875,0.3509875,0.3544544,0.2389302,0.1628848,0.167475,0.2188742,0.1797234,0.1649126,0.2078632,0.3072301
20.46024,1.795957,1.795956635,0.971503251,0.3509875,0.3509875,0.3544544,0.2389302,0.1628848,0.167475,0.2188742,0.1782884,0.1652564,0.2078632,0.3072301
20.46044,1.795957,1.795956635,0.971503251,0.3509875,0.3509875,0.3544544,0.2389302,0.1628848,0.167475,0.2188742,0.1782884,0.1652564,0.2144549,0.3068545
20.54271,1.795957,1.795956635,0.971503251,0.3535931,0.3535931,0.3529597,0.2389302,0.1628848,0.167475,0.2188742,0.1782884,0.1652564,0.2144549,0.3068545
20.54296,1.72376,1.72376049,0.914857144,0.3535931,0.3535931,0.3529597,0.2340786,0.1580648,0.167475,0.2188742,0.1782884,0.1652564,0.2144549,0.3068545
20.54318,1.72376,1.72376049,0.914857144,0.3535931,0.3535931,0.3529597,0.2340786,0.1580648,0.1696457,0.2231396,0.1782884,0.1652564,0.2144549,0.3068545
20.54339,1.752789,1.75278942,0.918348956,0.3535931,0.3535931,0.3529597,0.2340786,0.1580648,0.1696457,0.2231396,0.1768059,0.164942,0.2144549,0.3068545
20.54359,1.752789,1.75278942,0.918348956,0.3535931,0.3535931,0.3529597,0.2340786,0.1580648,0.1696457,0.2231396,0.1768059,0.164942,0.2220002,0.3056614
20.62576,1.752789,1.75278942,0.918348956,0.3567185,0.3567185,0.3542499,0.2340786,0.1580648,0.1696457,0.2231396,0.1768059,0.164942,0.2220002,0.3056614
20.62603,1.666762,1.666762386,0.875157357,0.3567185,0.3567185,0.3542499,0.228262,0.154303,0.1696457,0.2231396,0.1768059,0.164942,0.2220002,0.3056614
20.62625,1.666762,1.666762386,0.875157357,0.3567185,0.3567185,0.3542499,0.228262,0.154303,0.1720768,0.2259699,0.1768059,0.164942,0.2220002,0.3056614
20.62646,1.70256,1.702560135,0.89002997,0.3567185,0.3567185,0.3542499,0.228262,0.154303,0.1720768,0.2259699,0.1749373,0.1635581,0.2220002,0.3056614
20.62674,1.70256,1.702560135,0.89002997,0.3567185,0.3567185,0.3542499,0.228262,0.154303,0.1720768,0.2259699,0.1749373,0.1635581,0.2292032,0.3041189
20.74299,1.70256,1.702560135,0.89002997,0.3595115,0.3595115,0.3557046,0.228262,0.154303,0.1720768,0.2259699,0.1749373,0.1635581,0.2292032,0.3041189
20.74324,1.612214,1.612213872,0.871911848,0.3595115,0.3595115,0.3557046,0.2221231,0.1527243,0.1720768,0.2259699,0.1749373,0.1635581,0.2292032,0.3041189
20.74346,1.612214,1.612213872,0.871911848,0.3595115,0.3595115,0.3557046,0.2221231,0.1527243,0.1748912,0.2272716,0.1749373,0.1635581,0.2292032,0.3041189
20.74369,1.648504,1.648503883,0.893415041,0.3595115,0.3595115,0.3557046,0.2221231,0.1527243,0.1748912,0.2272716,0.1730011,0.1615778,0.2292032,0.3041189
20.74389,1.648504,1.648503883,0.893415041,0.3595115,0.3595115,0.3557046,0.2221231,0.1527243,0.1748912,0.2272716,0.1730011,0.1615778,0.2374452,0.3030753
20.82651,1.648504,1.648503883,0.893415041,0.3618182,0.3618182,0.3558902,0.2221231,0.1527243,0.1748912,0.2272716,0.1730011,0.1615778,0.2374452,0.3030753
20.82686,1.557404,1.557403991,0.899400685,0.3618182,0.3618182,0.3558902,0.2158984,0.1532351,0.1748912,0.2272716,0.1730011,0.1615778,0.2374452,0.3030753
20.82708,1.557404,1.557403991,0.899400685,0.3618182,0.3618182,0.3558902,0.2158984,0.1532351,0.1781212,0.2278258,0.1730011,0.1615778,0.2374452,0.3030753
20.8273,1.591687,1.591686933,0.917428322,0.3618182,0.3618182,0.3558902,0.2158984,0.1532351,0.1781212,0.2278258,0.1711278,0.1599824,0.2374452,0.3030753
20.82751,1.591687,1.591686933,0.917428322,0.3618182,0.3618182,0.3558902,0.2158984,0.1532351,0.1781212,0.2278258,0.1711278,0.1599824,0.2452857,0.2995429
20.91063,1.591687,1.591686933,0.917428322,0.3638703,0.3638703,0.3566024,0.2158984,0.1532351,0.1781212,0.2278258,0.1711278,0.1599824,0.2452857,0.2995429
20.9109,1.499801,1.499801164,0.934833538,0.3638703,0.3638703,0.3566024,0.209574,0.1546818,0.1781212,0.2278258,0.1711278,0.1599824,0.2452857,0.2995429
20.91112,1.499801,1.499801164,0.934833538,0.3638703,0.3638703,0.3566024,0.209574,0.1546818,0.1816703,0.2278293,0.1711278,0.1599824,0.2452857,0.2995429
20.91134,1.533229,1.533229137,0.949832117,0.3638703,0.3638703,0.3566024,0.209574,0.1546818,0.1816703,0.2278293,0.169252,0.1587142,0.2452857,0.2995429
20.91155,1.533229,1.533229137,0.949832117,0.3638703,0.3638703,0.3566024,0.209574,0.1546818,0.1816703,0.2278293,0.169252,0.1587142,0.2539102,0.2976087
21.06069,1.533229,1.533229137,0.949832117,0.3657753,0.3657753,0.3583698,0.209574,0.1546818,0.1816703,0.2278293,0.169252,0.1587142,0.2539102,0.2976087
21.06094,1.439656,1.439656195,0.981289407,0.3657753,0.3657753,0.3583698,0.2030782,0.1572224,0.1816703,0.2278293,0.169252,0.1587142,0.2539102,0.2976087
21.06116,1.439656,1.439656195,0.981289407,0.3657753,0.3657753,0.3583698,0.2030782,0.1572224,0.1855715,0.2268909,0.169252,0.1587142,0.2539102,0.2976087
21.06138,1.473037,1.473037252,1.001372464,0.3657753,0.3657753,0.3583698,0.2030782,0.1572224,0.1855715,0.2268909,0.1673233,0.1571146,0.2539102,0.2976087
21.06158,1.473037,1.473037252,1.001372464,0.3657753,0.3657753,0.3583698,0.2030782,0.1572224,0.1855715,0.2268909,0.1673233,0.1571146,0.2618816,0.2937087
21.17802,1.473037,1.473037252,1.001372464,0.3674819,0.3674819,0.3627603,0.2030782,0.1572224,0.1855715,0.2268909,0.1673233,0.1571146,0.2618816,0.2937087
21.17826,1.379711,1.379710736,1.051243647,0.3674819,0.3674819,0.3627603,0.1965398,0.1610899,0.1855715,0.2268909,0.1673233,0.1571146,0.2618816,0.2937087
21.17849,1.379711,1.379710736,1.051243647,0.3674819,0.3674819,0.3627603,0.1965398,0.1610899,0.1898029,0.2242123,0.1673233,0.1571146,0.2618816,0.2937087
21.17882,1.413086,1.413086218,1.07840173,0.3674819,0.3674819,0.3627603,0.1965398,0.1610899,0.1898029,0.2242123,0.1653355,0.1551236,0.2618816,0.2937087
21.17904,1.413086,1.413086218,1.07840173,0.3674819,0.3674819,0.3627603,0.1965398,0.1610899,0.1898029,0.2242123,0.1653355,0.1551236,0.269815,0.2928207
21.26111,1.413086,1.413086218,1.07840173,0.3692899,0.3692899,0.3771754,0.1965398,0.1610899,0.1898029,0.2242123,0.1653355,0.1551236,0.269815,0.2928207
21.26136,1.321816,1.321816326,1.133211781,0.3692899,0.3692899,0.3771754,0.1900867,0.1651329,0.1898029,0.2242123,0.1653355,0.1551236,0.269815,0.2928207
21.26158,1.321816,1.321816326,1.133211781,0.3692899,0.3692899,0.3771754,0.1900867,0.1651329,0.1941277,0.2160578,0.1653355,0.1551236,0.269815,0.2928207
21.2618,1.356984,1.356984422,1.203365002,0.3692899,0.3692899,0.3771754,0.1900867,0.1651329,0.1941277,0.2160578,0.163179,0.1505341,0.269815,0.2928207
21.26201,1.356984,1.356984422,1.203365002,0.3692899,0.3692899,0.3771754,0.1900867,0.1651329,0.1941277,0.2160578,0.163179,0.1505341,0.2776811,0.2950109
21.34512,1.356984,1.356984422,1.203365002,0.3718597,0.3718597,0.403071,0.1900867,0.1651329,0.1941277,0.2160578,0.163179,0.1505341,0.2776811,0.2950109
21.34539,1.268717,1.26871657,1.270705448,0.3718597,0.3718597,0.403071,0.1838004,0.1696904,0.1941277,0.2160578,0.163179,0.1505341,0.2776811,0.2950109
21.34561,1.268717,1.26871657,1.270705448,0.3718597,0.3718597,0.403071,0.1838004,0.1696904,0.198077,0.2007465,0.163179,0.1505341,0.2776811,0.2950109
21.34583,1.306774,1.306774556,1.392665123,0.3718597,0.3718597,0.403071,0.1838004,0.1696904,0.198077,0.2007465,0.1607852,0.1437917,0.2776811,0.2950109
21.34604,1.306774,1.306774556,1.392665123,0.3718597,0.3718597,0.403071,0.1838004,0.1696904,0.198077,0.2007465,0.1607852,0.1437917,0.2850247,0.2916216
21.44492,1.306774,1.306774556,1.392665123,0.3750164,0.3750164,0.4272654,0.1838004,0.1696904,0.198077,0.2007465,0.1607852,0.1437917,0.2850247,0.2916216
21.44517,1.226362,1.226362398,1.506012759,0.3750164,0.3750164,0.4272654,0.1780556,0.1764608,0.198077,0.2007465,0.1607852,0.1437917,0.2850247,0.2916216
21.4454,1.226362,1.226362398,1.506012759,0.3750164,0.3750164,0.4272654,0.1780556,0.1764608,0.2012481,0.1820499,0.1607852,0.1437917,0.2850247,0.2916216
21.44562,1.263321,1.263320861,1.655227387,0.3750164,0.3750164,0.4272654,0.1780556,0.1764608,0.2012481,0.1820499,0.1584159,0.1371575,0.2850247,0.2916216
21.44583,1.263321,1.263320861,1.655227387,0.3750164,0.3750164,0.4272654,0.1780556,0.1764608,0.2012481,0.1820499,0.1584159,0.1371575,0.2916588,0.2912887
21.54563,1.263321,1.263320861,1.655227387,0.3777309,0.3777309,0.4327309,0.1780556,0.1764608,0.2012481,0.1820499,0.1584159,0.1371575,0.2916588,0.2912887
21.5459,1.20512,1.205119682,1.938178959,0.3777309,0.3777309,0.4327309,0.1739057,0.1909485,0.2012481,0.1820499,0.1584159,0.1371575,0.2916588,0.2912887
21.54613,1.20512,1.205119682,1.938178959,0.3777309,0.3777309,0.4327309,0.1739057,0.1909485,0.2031818,0.1660183,0.1584159,0.1371575,0.2916588,0.2912887
21.54635,1.232971,1.232971051,1.944454798,0.3777309,0.3777309,0.4327309,0.1739057,0.1909485,0.2031818,0.1660183,0.1566165,0.1369359,0.2916588,0.2912887
21.54663,1.232971,1.232971051,1.944454798,0.3777309,0.3777309,0.4327309,0.1739057,0.1909485,0.2031818,0.1660183,0.1566165,0.1369359,0.2954363,0.2560112
21.66278,1.232971,1.232971051,1.944454798,0.3789642,0.3789642,0.4302137,0.1739057,0.1909485,0.2031818,0.1660183,0.1566165,0.1369359,0.2954363,0.2560112
21.66303,1.212465,1.212465067,2.329209575,0.3789642,0.3789642,0.4302137,0.1724535,0.2089882,0.2031818,0.1660183,0.1566165,0.1369359,0.2954363,0.2560112
21.66325,1.212465,1.212465067,2.329209575,0.3789642,0.3789642,0.4302137,0.1724535,0.2089882,0.2035943,0.1513607,0.1566165,0.1369359,0.2954363,0.2560112
21.66346,1.224247,1.224246966,2.1126901,0.3789642,0.3789642,0.4302137,0.1724535,0.2089882,0.2035943,0.1513607,0.155861,0.1437818,0.2954363,0.2560112
21.66367,1.224247,1.224246966,2.1126901,0.3789642,0.3789642,0.4302137,0.1724535,0.2089882,0.2035943,0.1513607,0.155861,0.1437818,0.2942272,0.2030662
21.76294,1.224247,1.224246966,2.1126901,0.3797162,0.3797162,0.4296637,0.1724535,0.2089882,0.2035943,0.1513607,0.155861,0.1437818,0.2942272,0.2030662
21.7632,1.232869,1.232868622,2.362366245,0.3797162,0.3797162,0.4296637,0.1730597,0.2209924,0.2035943,0.1513607,0.155861,0.1437818,0.2942272,0.2030662
21.76343,1.232869,1.232868622,2.362366245,0.3797162,0.3797162,0.4296637,0.1730597,0.2209924,0.2026136,0.1395608,0.155861,0.1437818,0.2942272,0.2030662
21.76365,1.234243,1.234242943,2.164069986,0.3797162,0.3797162,0.4296637,0.1730597,0.2209924,0.2026136,0.1395608,0.1557742,0.1502248,0.2942272,0.2030662
21.76986,1.234243,1.234242943,2.164069986,0.3797162,0.3797162,0.4296637,0.1730597,0.2209924,0.2026136,0.1395608,0.1557742,0.1502248,0.2887271,0.1796011
21.86315,1.234243,1.234242943,2.164069986,0.3815263,0.3815263,0.4310117,0.1730597,0.2209924,0.2026136,0.1395608,0.1557742,0.1502248,0.2887271,0.1796011
21.8634,1.258856,1.258856013,2.299556571,0.3815263,0.3815263,0.4310117,0.1747767,0.2278053,0.2026136,0.1395608,0.1557742,0.1502248,0.2887271,0.1796011
21.86362,1.258856,1.258856013,2.299556571,0.3815263,0.3815263,0.4310117,0.1747767,0.2278053,0.2002878,0.1322985,0.1557742,0.1502248,0.2887271,0.1796011
21.86383,1.261287,1.261287448,2.207761057,0.3815263,0.3815263,0.4310117,0.1747767,0.2278053,0.2002878,0.1322985,0.155624,0.1533161,0.2887271,0.1796011
21.86404,1.261287,1.261287448,2.207761057,0.3815263,0.3815263,0.4310117,0.1747767,0.2278053,0.2002878,0.1322985,0.155624,0.1533161,0.2814779,0.1728574
21.96318,1.261287,1.261287448,2.207761057,0.3848077,0.3848077,0.4395453,0.1747767,0.2278053,0.2002878,0.1322985,0.155624,0.1533161,0.2814779,0.1728574
21.96342,1.296039,1.296038712,2.284133676,0.3848077,0.3848077,0.4395453,0.1771681,0.231712,0.2002878,0.1322985,0.155624,0.1533161,0.2814779,0.1728574
21.96365,1.296039,1.296038712,2.284133676,0.3848077,0.3848077,0.4395453,0.1771681,0.231712,0.196748,0.1248009,0.155624,0.1533161,0.2814779,0.1728574
21.96386,1.303647,1.303647181,2.2853094,0.3848077,0.3848077,0.4395453,0.1771681,0.231712,0.196748,0.1248009,0.1551692,0.1532767,0.2814779,0.1728574
21.98024,1.303647,1.303647181,2.2853094,0.3848077,0.3848077,0.4395453,0.1771681,0.231712,0.196748,0.1248009,0.1551692,0.1532767,0.2739378,0.1724298
22.03097,1.303647,1.303647181,2.2853094,0.3895303,0.3895303,0.4583769,0.1771681,0.231712,0.196748,0.1248009,0.1551692,0.1532767,0.2739378,0.1724298
22.03122,1.34421,1.34421043,2.271188459,0.3895303,0.3895303,0.4583769,0.1799033,0.230995,0.196748,0.1248009,0.1551692,0.1532767,0.2739378,0.1724298
22.03144,1.34421,1.34421043,2.271188459,0.3895303,0.3895303,0.4583769,0.1799033,0.230995,0.192247,0.1156484,0.1551692,0.1532767,0.2739378,0.1724298
22.03166,1.356282,1.356282006,2.354760758,0.3895303,0.3895303,0.4583769,0.1799033,0.230995,0.192247,0.1156484,0.1544771,0.1505321,0.2739378,0.1724298
22.03187,1.356282,1.356282006,2.354760758,0.3895303,0.3895303,0.4583769,0.1799033,0.230995,0.192247,0.1156484,0.1544771,0.1505321,0.2666262,0.1788441
22.14748,1.356282,1.356282006,2.354760758,0.3957196,0.3957196,0.4803497,0.1799033,0.230995,0.192247,0.1156484,0.1544771,0.1505321,0.2666262,0.1788441
22.14773,1.397392,1.397392254,2.229589001,0.3957196,0.3957196,0.4803497,0.1826095,0.2247717,0.192247,0.1156484,0.1544771,0.1505321,0.2666262,0.1788441
22.148,1.397392,1.397392254,2.229589001,0.3957196,0.3957196,0.4803497,0.1826095,0.2247717,0.1869521,0.1075409,0.1544771,0.1505321,0.2666262,0.1788441
22.14823,1.413342,1.413342216,2.315148652,0.3957196,0.3957196,0.4803497,0.1826095,0.2247717,0.1869521,0.1075409,0.153603,0.1477244,0.2666262,0.1788441
22.14845,1.413342,1.413342216,2.315148652,0.3957196,0.3957196,0.4803497,0.1826095,0.2247717,0.1869521,0.1075409,0.153603,0.1477244,0.2603036,0.1944154
22.29784,1.413342,1.413342216,2.315148652,0.402656,0.402656,0.490069,0.1826095,0.2247717,0.1869521,0.1075409,0.153603,0.1477244,0.2603036,0.1944154
22.29811,1.452922,1.452921511,2.140406128,0.402656,0.402656,0.490069,0.1851487,0.2161227,0.1869521,0.1075409,0.153603,0.1477244,0.2603036,0.1944154
22.29832,1.452922,1.452921511,2.140406128,0.402656,0.402656,0.490069,0.1851487,0.2161227,0.1812874,0.1063643,0.153603,0.1477244,0.2603036,0.1944154
22.29861,1.466412,1.466411955,2.036202137,0.402656,0.402656,0.490069,0.1851487,0.2161227,0.1812874,0.1063643,0.1528948,0.1514572,0.2603036,0.1944154
